1.99257650709e-129	8.1944956035e-131	3.11654832549e-131	2.59249786763e-130	6.50102835516e-131	2.09608745984e-132	9.70738492252e-131	3.85115433833e-131	1.48419328874e-131	5.84390422344e-130	5.8340336817e-132	1.46325279689e-134	1.18740366861e-130	3.68276874587e-131	4.02641721369e-130	1.88340682131e-130	2.25120799765e-131	1.43398137844e-131	7.85086599948e-131	9.41586488181e-129	4.02247585669e-131	2.9048717759e-131	2.19328884619e-130	8.34121209007e-130	6.64598906891e-131	3.07876273345e-131	5.22449829093e-130	3.3504037396e-131	1.93319614482e-131	7.51806183086e-131	
3.14625287285e-135	1.97534656432e-136	1.00077476914e-135	2.2958394129e-135	4.71701653955e-136	3.67285945905e-135	5.15422638797e-136	1.38461954427e-136	1.31568939228e-137	1.50650706965e-136	9.78974663499e-136	1.44803747467e-136	8.193474948e-135	2.58628413579e-135	2.40665420315e-135	7.31851342074e-137	3.19369472231e-138	3.37592195954e-135	5.36930840237e-137	5.34466816479e-135	1.89468619328e-137	2.0916555737e-135	3.81619050862e-135	4.70849363793e-137	6.75760006756e-136	1.54201201012e-135	5.05921715347e-138	2.17321449214e-135	1.40190537008e-136	2.79626736593e-137	
4.908228265e-130	2.8437934872e-130	1.13328678185e-130	1.88854729981e-131	6.74991698475e-131	4.55593217352e-130	8.37946820773e-130	1.21411339575e-132	3.69775193738e-130	1.29814229634e-130	2.00784793365e-129	6.26993822815e-130	9.26850720553e-132	1.02037673144e-132	1.61694075678e-130	2.74544865496e-129	2.6197360308e-131	1.26309240838e-132	2.23126666943e-130	4.11012386681e-130	2.21964585797e-132	3.25426134268e-132	1.90223165786e-129	3.06024949261e-130	7.53936240749e-133	1.60499542624e-130	2.22632164907e-130	3.03801718905e-131	9.986389291e-132	4.44666795788e-130	
1.92403817255e-129	1.11023719414e-129	1.56460820013e-130	1.90937802297e-129	7.60156073604e-130	1.40324866027e-129	3.77897906724e-129	9.12302758787e-131	5.52487394718e-129	1.77797879938e-130	8.53440404333e-129	9.04439576049e-131	4.30903869373e-130	5.08138264281e-130	1.67992175879e-129	2.38929890432e-128	5.43467365158e-130	5.00145334889e-131	1.85423901303e-130	6.92108503995e-128	3.73536044539e-129	1.21768386471e-129	1.15090957355e-129	1.03913634586e-129	3.03579398034e-130	6.40122882149e-131	1.09795952973e-130	1.06838932146e-131	1.54877577178e-129	3.45329449451e-133	
1.1537567275e-132	7.50793633892e-133	5.49443814991e-134	2.82307448334e-131	2.0620702501e-132	2.05277008494e-132	2.85462418275e-132	3.81234222719e-133	1.12155868911e-133	8.16115220683e-132	9.82636552632e-133	3.26326041701e-132	9.14414448547e-133	1.59055943693e-132	8.60483589746e-132	7.81997522867e-133	5.27296179509e-134	3.98978972034e-132	1.73078280341e-132	6.4246032752e-132	3.0382725814e-132	1.41589810359e-135	2.60043718673e-132	1.43213567574e-132	3.05727780709e-132	1.09707595e-131	2.71561594101e-132	1.28007679567e-132	1.40701632891e-131	1.08143506023e-134	
2.2498568381e-140	4.63952498612e-138	1.69657223142e-138	3.19418585945e-138	3.7310479482e-140	1.27568261183e-137	3.82382408727e-139	2.07595496008e-138	8.82741499666e-139	2.07952569157e-138	2.57023879944e-137	4.41678207869e-138	4.94875851795e-138	1.48487467202e-138	5.73998743885e-138	2.2306704485e-137	1.2559571986e-138	1.0700730326e-138	7.54759800194e-138	2.52135423699e-138	3.46660690963e-138	1.29122301388e-137	4.96114926955e-139	9.91736805829e-140	7.82268026558e-138	1.08748429991e-139	1.0099779105e-137	1.72990075492e-139	1.15882977443e-139	1.08418561467e-137	
1.53080142833e-138	1.68247695136e-137	1.82612652359e-137	2.35755143768e-137	4.69110934921e-138	3.39101485909e-137	2.60183105259e-138	4.25983903698e-137	4.01088735325e-137	1.70962030738e-136	4.87066504289e-139	1.04731317539e-138	9.35875327386e-138	1.21154075978e-136	1.13148478657e-136	2.38443432517e-138	9.64665720654e-138	6.05031321792e-138	2.22132385334e-137	4.43040174289e-137	1.07956199098e-137	6.7278285537e-137	5.5956485233e-138	1.75880947882e-137	2.44629019514e-138	2.75200398609e-138	9.82592856075e-139	1.06153701166e-137	1.07028085972e-140	4.11532174131e-138	
3.57393986837e-132	1.91698392007e-131	5.12601155037e-132	1.35326726479e-131	5.11338000597e-133	2.11356994063e-132	4.93031919497e-131	1.91921179562e-132	1.1027381362e-134	1.59143616628e-132	3.33336508729e-132	2.13087836238e-132	3.80435051312e-132	8.93524332482e-133	6.71284819336e-132	5.35462162755e-131	5.25494351989e-133	8.92485353129e-133	1.35391101688e-133	7.55571409037e-133	1.14849014534e-132	4.27775402318e-132	1.62450100153e-132	3.92113294358e-134	3.45026246524e-132	6.47461955418e-132	3.09358773433e-131	6.41594836738e-132	1.70089834766e-132	3.90151808899e-132	
1.3907095639e-131	3.82507386734e-133	1.26862058692e-132	7.21386442142e-132	8.2175338742e-133	1.4835220787e-131	2.04252143543e-133	8.55453686621e-133	3.13355290969e-132	2.93702761319e-133	3.09459038016e-131	6.36417642233e-133	4.53244194299e-135	2.56087686572e-135	1.07717038603e-132	5.53148425121e-133	1.2065909487e-131	3.20349404709e-132	2.95608605766e-132	3.77142423257e-131	2.62236946427e-131	4.48896469273e-131	2.13283869448e-131	9.94009526821e-132	1.16044890821e-131	5.42375646734e-133	7.15028420134e-131	1.75676416255e-131	3.26248297497e-132	1.06137853098e-131	
1.26354419374e-137	2.79348170824e-138	1.20176115251e-137	4.16210592247e-137	1.69686468693e-138	9.37308695509e-138	1.56654323077e-140	2.20622929865e-137	2.44480514495e-140	6.82640600993e-138	1.76785869153e-139	2.87362586744e-137	5.18494671724e-138	2.64104784943e-138	3.05871605208e-137	4.33464791841e-137	1.27654666309e-137	3.35129227149e-137	7.29716899531e-138	6.24576286646e-137	1.55042342327e-137	2.15132947621e-137	3.72862383308e-139	2.32536316109e-138	2.35860760906e-137	1.11670940048e-137	5.37101826604e-137	2.5673555314e-137	9.52766362679e-139	2.59409903622e-139	
6.28016256036e-134	1.17669284823e-133	1.97940016813e-133	5.22913126141e-133	1.03835525993e-135	2.7371952139e-134	1.78220958085e-132	9.14907412236e-135	2.50159661605e-134	7.43820570019e-135	3.23902721372e-133	2.99220197051e-132	3.08834787234e-134	9.04841664744e-137	7.47645515547e-134	2.82243919049e-133	2.41237920296e-136	4.03143440867e-134	6.62212420188e-134	9.21139311496e-135	4.7330166668e-135	3.05596854936e-133	2.61284925712e-134	3.87209616121e-133	1.88057102382e-134	1.69473872118e-133	5.77583174338e-134	1.50746793216e-134	1.14991453386e-132	3.89727943131e-135	
1.43690748364e-136	1.53388575017e-135	2.92502734796e-136	2.8613097012e-137	1.81536434891e-136	1.49375514629e-136	1.45302253107e-136	3.67942354209e-136	2.93730087426e-137	1.12225290682e-137	7.76853760614e-136	2.14755718814e-137	4.13721711031e-137	4.11349997664e-136	2.36200711024e-136	3.74846883593e-137	7.66400683881e-136	2.26127709566e-136	8.50603811579e-137	9.3058044481e-138	1.28527292063e-137	5.19376326759e-138	3.22182993904e-137	1.40356137516e-136	3.20157723909e-137	2.46679337493e-136	4.76054650654e-136	4.65718745346e-137	2.14117154791e-137	9.61125126162e-137	
1.16285742813e-135	6.83978069132e-136	3.21486243011e-136	3.31625815604e-135	3.38995983808e-135	1.4117887162e-135	3.27350169706e-135	8.52353388935e-136	7.56204027003e-135	6.84671701356e-136	1.54969078578e-136	2.72618411959e-137	2.46558065186e-136	8.54159068325e-138	6.73949926144e-136	5.41325153936e-137	1.32388698298e-136	4.29880680458e-136	1.26797811645e-135	3.54382264625e-135	7.05603988708e-136	4.20678575937e-137	7.98779655141e-138	9.26354627477e-136	5.69401669806e-137	8.71154355712e-137	1.34944124488e-135	2.09737849527e-137	3.16306003972e-136	4.16297208571e-135	
4.40312408573e-137	1.4151767866e-137	3.73888301083e-137	1.8987174814e-137	3.91857032292e-143	1.75342342328e-136	1.76646126121e-135	4.83877231494e-136	7.41879955222e-136	2.51096333696e-136	7.91982786522e-137	8.35522489359e-136	6.12202013164e-138	9.96106194415e-136	5.94829504921e-137	8.66033033915e-138	6.05949685561e-137	1.11728846328e-135	3.01778821403e-136	1.11135061538e-136	3.25816341111e-135	7.39843530082e-137	1.41225998834e-136	3.19523439546e-137	3.73769903416e-138	5.27692942675e-139	4.37292512694e-136	6.94812938341e-137	1.24065670465e-136	6.37866205019e-138	
9.47806908153e-131	1.80682271292e-130	2.13851268602e-127	1.14254352066e-129	1.63352201097e-131	1.8392471348e-128	7.95258158014e-130	1.05770445521e-128	2.23093469589e-130	1.70270348008e-128	3.340893016e-129	4.52139365584e-129	2.93025602961e-128	1.57122769783e-127	1.55190563859e-128	2.54476328581e-129	2.527391016e-129	6.93157669549e-129	4.81209996675e-128	5.97012114944e-129	3.67610182956e-130	6.70493371586e-128	1.03111299337e-129	1.86445126387e-129	1.6147002452e-128	4.74749386318e-129	5.25449290589e-129	9.06184021233e-129	4.74871805508e-129	6.14982990182e-134	
3.43228358231e-131	2.36429399065e-131	2.74719455378e-130	1.45522000991e-130	1.48038206063e-130	2.4884752436e-131	4.11426604513e-130	3.57464221885e-130	1.52662087659e-131	1.2038795987e-133	6.19190502363e-130	6.11697335128e-130	5.5492740721e-130	1.20487202851e-132	1.2038795987e-133	7.18659323055e-131	1.3367446287e-129	4.13514637204e-130	4.11095596121e-131	1.01552900753e-132	1.63643221735e-129	2.69356887053e-131	3.94091319381e-130	1.01318081729e-129	1.50101567032e-131	4.33964770389e-132	5.68626611783e-131	3.03173955136e-131	9.51596031396e-130	5.37827290685e-132	
3.26506712043e-131	4.93571683545e-132	1.05580682628e-131	7.45568592032e-132	1.20337500625e-131	9.74753420299e-132	1.97707555666e-130	2.08775220081e-130	8.64290419602e-133	7.71847958231e-133	2.18393401658e-133	1.22812589734e-131	5.49665435468e-131	2.64317055731e-132	2.00567105778e-131	5.22888083635e-131	1.40925297655e-132	1.1520728535e-130	7.74189617517e-131	1.39231285781e-130	2.79260030611e-131	2.98839785662e-131	1.93845693596e-132	8.1691196742e-133	4.4442466882e-132	8.0001770876e-131	5.90553509284e-130	5.36283975189e-131	1.06089361327e-130	5.26374589784e-132	
4.44185104443e-135	2.71413811429e-135	1.74741323447e-136	1.84650305177e-135	1.2576994504e-135	1.89142278074e-135	2.18748390021e-136	9.78494235167e-136	1.45346731371e-136	1.76870518741e-135	1.62144753319e-135	2.15408496384e-135	2.77320384327e-135	1.9190863699e-136	5.25676706164e-139	4.22164000505e-136	1.74410527297e-137	1.00028318374e-135	2.27457413803e-136	1.02160976375e-136	2.17692741764e-135	8.95952805195e-136	4.25257358412e-136	1.28757613312e-136	1.72859210353e-135	7.14983875452e-137	3.47304438391e-137	2.5726763687e-136	1.45623977394e-135	2.42978595541e-136	
5.21842614901e-137	3.99294618254e-138	4.81031182816e-139	7.05181384944e-138	2.31574294603e-142	4.8073352337e-138	1.3689263989e-141	1.03940498705e-136	1.56301642333e-137	2.07229665128e-137	6.27604890185e-137	7.70000816043e-137	1.24007487729e-137	1.51329532028e-136	4.26205293456e-138	3.82088107101e-138	2.87386729238e-136	5.62493939159e-140	5.41477216354e-138	8.87210701137e-138	8.63378461876e-137	1.46463178026e-136	2.84751327838e-138	9.64606926562e-139	1.15800671195e-138	1.98957164163e-137	7.67202214145e-137	1.08550432741e-136	3.58020218862e-138	3.33875333187e-138	
3.77047501094e-134	6.20942058796e-134	3.74365994314e-133	2.13776913974e-134	4.07303791693e-134	6.72565213063e-135	1.44742187136e-134	1.04931143817e-135	2.19224495903e-134	2.90343376659e-134	6.25062910933e-134	1.47755394278e-133	3.90871001794e-134	2.17884648894e-134	1.77818151245e-133	2.21574795161e-134	1.35746928966e-133	3.94350505527e-135	1.71206304869e-136	1.72415978223e-134	7.54623189163e-134	2.07785865842e-133	2.10145694634e-134	2.81544555278e-133	6.88277020599e-133	2.77588444785e-134	1.47534808097e-135	1.38143322306e-134	1.82231202282e-136	2.70271426268e-132	
